Graph,Number of Nodes,Edge Percentage,Number of Edges,k,kn,Iterations,Iterations Percentage,Repetitions,Total Time,Average Repetition Time,Success Count,Success Probability,Success,Min Success Iteration,Max Success Iteration,Average Success Iteration,Average Iterations,Vertices
Grafo18.txt,135,24.99723604201216,2261,0.25,33,50,1.5515018605292962e-30,10,0.12527530000079423,0.012527530000079423,0,0.0,False,,,,50.0,
Grafo18.txt,135,24.99723604201216,2261,0.25,33,100,3.1030037210585924e-30,10,0.1324348000016471,0.013243480000164709,0,0.0,False,,,,100.0,
Grafo18.txt,135,24.99723604201216,2261,0.25,33,500,1.5515018605292962e-29,10,0.1902189999964321,0.01902189999964321,0,0.0,False,,,,500.0,
Grafo18.txt,135,24.99723604201216,2261,0.25,33,1000,3.1030037210585924e-29,10,0.26932059999671765,0.026932059999671763,0,0.0,False,,,,1000.0,
Grafo18.txt,135,24.99723604201216,2261,0.25,33,2500,7.757509302646481e-29,10,0.5105188999950769,0.051051889999507695,0,0.0,False,,,,2500.0,
Grafo18.txt,135,24.99723604201216,2261,0.25,33,5000,1.5515018605292962e-28,10,1.015058199998748,0.1015058199998748,0,0.0,False,,,,5000.0,
Grafo18.txt,135,24.99723604201216,2261,0.25,33,7500,2.327252790793944e-28,10,1.445721299995057,0.1445721299995057,0,0.0,False,,,,7500.0,
Grafo18.txt,135,24.99723604201216,2261,0.25,33,10000,3.1030037210585923e-28,10,1.8827806999943277,0.18827806999943278,0,0.0,False,,,,10000.0,
Grafo18.txt,135,24.99723604201216,2261,0.25,33,12500,3.87875465132324e-28,10,2.3070316999983334,0.23070316999983334,0,0.0,False,,,,12500.0,
Grafo18.txt,135,24.99723604201216,2261,0.25,33,15000,4.654505581587888e-28,10,2.7263178000030166,0.27263178000030164,0,0.0,False,,,,15000.0,
Grafo18.txt,135,24.99723604201216,2261,0.25,33,17500,5.430256511852536e-28,10,3.167749799995363,0.3167749799995363,0,0.0,False,,,,17500.0,
Grafo18.txt,135,24.99723604201216,2261,0.25,33,20000,6.206007442117185e-28,10,3.68129559999943,0.368129559999943,0,0.0,False,,,,20000.0,
Grafo18.txt,135,24.99723604201216,2261,0.5,67,50,1.68092490035751e-38,10,0.15240410000114935,0.015240410000114935,0,0.0,False,,,,50.0,
Grafo18.txt,135,24.99723604201216,2261,0.5,67,100,3.36184980071502e-38,10,0.16463559999829158,0.01646355999982916,0,0.0,False,,,,100.0,
Grafo18.txt,135,24.99723604201216,2261,0.5,67,500,1.6809249003575102e-37,10,0.26474030000463245,0.026474030000463243,0,0.0,False,,,,500.0,
Grafo18.txt,135,24.99723604201216,2261,0.5,67,1000,3.3618498007150203e-37,10,0.4016107999996166,0.04016107999996166,0,0.0,False,,,,1000.0,
Grafo18.txt,135,24.99723604201216,2261,0.5,67,2500,8.404624501787551e-37,10,0.8220957000048656,0.08220957000048656,0,0.0,False,,,,2500.0,
Grafo18.txt,135,24.99723604201216,2261,0.5,67,5000,1.6809249003575103e-36,10,1.5425611000027857,0.15425611000027856,0,0.0,False,,,,5000.0,
